Product_ID,Product_Name,Category,Brand,Cost_Price,Selling_Price
496,Fashion Item 46,Fashion,Nova,4997,5930.84
497,Fashion Item 47,Fashion,Nimbus,2104,2502.96
498,Fashion Item 48,Fashion,Apex,3695,4320.84
499,Fashion Item 49,Fashion,Vista,562,655.07
500,Fashion Item 50,Fashion,Aura,2018,2406.73
501,Fashion Item 51,Fashion,Aura,4830,5718.32
502,Fashion Item 52,Fashion,Prime,2040,2391.02
503,Fashion Item 53,Fashion,Vista,4370,5107.84
504,Fashion Item 54,Fashion,Prime,2354,2736.38
505,Fashion Item 55,Fashion,Nova,3599,4254.86
506,Fashion Item 56,Fashion,Nimbus,2921,3498.37
507,Fashion Item 57,Fashion,Nimbus,4396,5155.41
508,Fashion Item 58,Fashion,Nimbus,3444,4015.6
509,Fashion Item 59,Fashion,Everest,1606,1911.42
510,Fashion Item 60,Fashion,Vista,2074,2476.3
511,Fashion Item 61,Fashion,Nova,1282,1528.44
512,Fashion Item 62,Fashion,Nimbus,4707,5537.82
513,Fashion Item 63,Fashion,Nimbus,4665,5510.3
514,Fashion Item 64,Fashion,Aura,2089,2444.55
515,Fashion Item 65,Fashion,Aura,747,894.08
516,Fashion Item 66,Fashion,Apex,857,1012.48
517,Fashion Item 67,Fashion,Nova,522,611.13
518,Fashion Item 68,Fashion,Apex,696,812.6
519,Fashion Item 69,Fashion,Aura,4027,4704.97
520,Fashion Item 70,Fashion,Nova,2583,3095.16
521,Fashion Item 71,Fashion,UrbanX,1835,2197.39
522,Fashion Item 72,Fashion,Apex,4023,4813.83
523,Fashion Item 73,Fashion,Aura,3349,4007.43
524,Fashion Item 74,Fashion,Aura,2418,2841.7
525,Fashion Item 75,Fashion,Everest,2626,3073.63
526,Fashion Item 76,Fashion,Everest,3917,4559.17
527,Fashion Item 77,Fashion,Aura,2723,3258.27
528,Fashion Item 78,Fashion,Apex,2663,3133.17
529,Fashion Item 79,Fashion,Nimbus,1295,1503.04
530,Fashion Item 80,Fashion,Aura,2518,2936.23
531,Fashion Item 81,Fashion,Apex,1984,2331.58
532,Fashion Item 82,Fashion,Aura,4190,4952.69
533,Fashion Item 83,Fashion,Everest,2208,2628.7
534,Fashion Item 84,Fashion,Aura,4118,4852.79
535,Fashion Item 85,Fashion,Everest,1486,1732.08
536,Fashion Item 86,Fashion,Nova,1607,1923.06
537,Fashion Item 87,Fashion,UrbanX,4392,5100.66
538,Fashion Item 88,Fashion,Nimbus,497,591.72
539,Fashion Item 89,Fashion,Apex,1226,1463.48
540,Fashion Item 90,Fashion,Nova,656,779.52
541,Fashion Item 91,Fashion,Aura,1891,2231.81
542,Fashion Item 92,Fashion,Everest,595,704.9
543,Fashion Item 93,Fashion,Nimbus,4096,4753.94
544,Fashion Item 94,Fashion,Vista,197,228.65
545,Fashion Item 95,Fashion,Nova,4488,5381.56
546,Fashion Item 96,Fashion,Nimbus,4214,5025.31
547,Fashion Item 97,Fashion,UrbanX,1568,1825.59
548,Fashion Item 98,Fashion,Apex,4395,5124.38
549,Fashion Item 99,Fashion,Aura,4412,5162.47
550,Fashion Item 100,Fashion,UrbanX,2289,2728.02
551,Fashion Item 101,Fashion,Everest,3156,3782.06
552,Fashion Item 102,Fashion,Apex,4728,5530.48
553,Fashion Item 103,Fashion,UrbanX,2557,3036.08
554,Fashion Item 104,Fashion,Nimbus,359,417.78
555,Fashion Item 105,Fashion,Nova,3189,3769.74
556,Fashion Item 106,Fashion,UrbanX,177,210.3
557,Fashion Item 107,Fashion,Aura,4194,5006.85
558,Fashion Item 108,Fashion,UrbanX,4735,5677.71
559,Fashion Item 109,Fashion,Apex,4426,5296.89
560,Fashion Item 110,Fashion,Everest,1831,2189.97
561,Fashion Item 111,Fashion,UrbanX,2320,2695.52
562,Fashion Item 112,Fashion,Nova,2396,2865.55
563,Fashion Item 113,Fashion,Aura,1569,1878.33
564,Fashion Item 114,Fashion,Prime,228,273.25
565,Fashion Item 115,Fashion,Vista,3362,4024.84
566,Fashion Item 116,Fashion,Nimbus,1430,1691.06
567,Fashion Item 117,Fashion,Prime,4528,5312.56
568,Fashion Item 118,Fashion,Aura,742,875.58
569,Fashion Item 119,Fashion,Apex,539,627.35
570,Fashion Item 120,Fashion,Nimbus,722,847.36
571,Fashion Item 121,Fashion,Vista,2773,3219.97
572,Fashion Item 122,Fashion,Aura,3790,4470.78
573,Fashion Item 123,Fashion,Nimbus,4630,5545.1
574,Fashion Item 124,Fashion,Nimbus,1621,1924.43
575,Fashion Item 125,Fashion,Vista,802,955.09
576,Fashion Item 126,Fashion,UrbanX,2118,2517.29
577,Fashion Item 127,Fashion,Prime,2295,2676.36
578,Fashion Item 128,Fashion,UrbanX,3291,3859.25
579,Fashion Item 129,Fashion,Vista,849,985.02
580,Fashion Item 130,Fashion,Vista,3743,4395.77
581,Fashion Item 131,Fashion,Prime,937,1091.89
582,Fashion Item 132,Fashion,Nimbus,3630,4275.97
583,Fashion Item 133,Fashion,Aura,946,1098.35
584,Fashion Item 134,Fashion,Aura,4640,5399.67
585,Fashion Item 135,Fashion,Nimbus,3255,3777.41
586,Fashion Item 136,Fashion,Apex,3276,3902.26
587,Fashion Item 137,Fashion,Nimbus,4785,5650.34
588,Fashion Item 138,Fashion,Vista,1488,1734.34
589,Fashion Item 139,Fashion,UrbanX,2298,2711.01
590,Fashion Item 140,Fashion,Nimbus,1469,1729.58
591,Fashion Item 141,Fashion,UrbanX,2555,3013.29
592,Fashion Item 142,Fashion,Apex,3058,3578.07
593,Fashion Item 143,Fashion,Apex,4161,4925.59
594,Fashion Item 144,Fashion,Vista,3850,4482.47
595,Fashion Item 145,Fashion,Aura,155,185.68
596,Fashion Item 146,Fashion,Aura,3212,3829.23
597,Fashion Item 147,Fashion,Prime,3706,4348.58
598,Fashion Item 148,Fashion,Apex,2561,3003.61
599,Fashion Item 149,Fashion,Nimbus,4024,4718.41
600,Fashion Item 150,Fashion,Everest,2714,3179.88
601,Beauty Item 1,Beauty,Aura,4817,6102.75
602,Beauty Item 2,Beauty,Nimbus,3180,3933.08
603,Beauty Item 3,Beauty,Apex,3090,3790.91
604,Beauty Item 4,Beauty,Prime,4951,6336.47
605,Beauty Item 5,Beauty,Everest,4606,5626.76
606,Beauty Item 6,Beauty,Vista,1817,2264.54
607,Beauty Item 7,Beauty,Nimbus,666,845.25
608,Beauty Item 8,Beauty,Vista,4190,5146.79
609,Beauty Item 9,Beauty,Prime,2082,2571.6
610,Beauty Item 10,Beauty,UrbanX,3566,4519.35
611,Beauty Item 11,Beauty,Everest,3778,4833.73
612,Beauty Item 12,Beauty,Nimbus,4869,6057.27
613,Beauty Item 13,Beauty,Aura,4553,5564.7
614,Beauty Item 14,Beauty,UrbanX,4498,5647.82
615,Beauty Item 15,Beauty,Aura,995,1259.81
616,Beauty Item 16,Beauty,Nova,1462,1840.39
617,Beauty Item 17,Beauty,Nimbus,4713,6028.0
618,Beauty Item 18,Beauty,Nimbus,2816,3598.69
619,Beauty Item 19,Beauty,Vista,967,1180.35
620,Beauty Item 20,Beauty,Apex,1918,2398.73
621,Beauty Item 21,Beauty,Everest,3751,4660.42
622,Beauty Item 22,Beauty,Prime,4921,6207.48
623,Beauty Item 23,Beauty,Everest,2925,3743.6
624,Beauty Item 24,Beauty,UrbanX,956,1183.27
625,Beauty Item 25,Beauty,Prime,1050,1333.37
626,Beauty Item 26,Beauty,Everest,2953,3657.92
627,Beauty Item 27,Beauty,Aura,1794,2244.77
628,Beauty Item 28,Beauty,Everest,4000,4903.43
629,Beauty Item 29,Beauty,Nova,2712,3319.57
630,Beauty Item 30,Beauty,Aura,1042,1272.65
631,Beauty Item 31,Beauty,Prime,995,1254.33
632,Beauty Item 32,Beauty,Prime,2098,2624.51
633,Beauty Item 33,Beauty,Everest,2811,3523.84
634,Beauty Item 34,Beauty,Prime,1999,2534.46
635,Beauty Item 35,Beauty,Nimbus,1626,2046.21
636,Beauty Item 36,Beauty,Apex,3340,4080.65
637,Beauty Item 37,Beauty,Nimbus,3782,4748.42
638,Beauty Item 38,Beauty,Apex,136,171.67
639,Beauty Item 39,Beauty,UrbanX,2380,3011.03
640,Beauty Item 40,Beauty,Prime,4829,5920.86
641,Beauty Item 41,Beauty,Everest,3096,3837.67
642,Beauty Item 42,Beauty,Everest,1033,1276.52
643,Beauty Item 43,Beauty,Aura,4423,5652.39
644,Beauty Item 44,Beauty,Nimbus,4990,6204.16
645,Beauty Item 45,Beauty,Aura,4908,6021.4
646,Beauty Item 46,Beauty,Vista,3850,4839.61
647,Beauty Item 47,Beauty,Prime,4934,6044.57
648,Beauty Item 48,Beauty,Vista,2665,3270.15
649,Beauty Item 49,Beauty,Prime,1058,1302.38
650,Beauty Item 50,Beauty,Prime,4284,5326.33
651,Beauty Item 51,Beauty,Prime,4808,5976.45
652,Beauty Item 52,Beauty,Prime,4086,5140.72
653,Beauty Item 53,Beauty,Vista,4645,5713.41
654,Beauty Item 54,Beauty,Everest,1249,1537.8
655,Beauty Item 55,Beauty,Nova,539,685.57
656,Beauty Item 56,Beauty,Nimbus,4069,4997.51
657,Beauty Item 57,Beauty,Everest,4700,5876.53
658,Beauty Item 58,Beauty,Nimbus,3451,4351.99
659,Beauty Item 59,Beauty,UrbanX,3736,4667.47
660,Beauty Item 60,Beauty,Apex,4731,5780.58
661,Beauty Item 61,Beauty,Apex,2492,3045.13
662,Beauty Item 62,Beauty,Everest,4504,5572.89
663,Beauty Item 63,Beauty,Everest,4733,5985.12
664,Beauty Item 64,Beauty,UrbanX,4603,5756.73
665,Beauty Item 65,Beauty,Aura,2294,2905.37
666,Beauty Item 66,Beauty,Nova,4540,5762.88
667,Beauty Item 67,Beauty,Nimbus,3715,4654.08
668,Beauty Item 68,Beauty,Apex,938,1185.78
669,Beauty Item 69,Beauty,Nova,2538,3229.58
670,Beauty Item 70,Beauty,UrbanX,3784,4676.15
671,Beauty Item 71,Beauty,UrbanX,3696,4701.01
672,Beauty Item 72,Beauty,Aura,2041,2515.72
673,Beauty Item 73,Beauty,Prime,3607,4436.46
674,Beauty Item 74,Beauty,Nova,1792,2273.71
675,Beauty Item 75,Beauty,Vista,4770,5919.8
676,Beauty Item 76,Beauty,Aura,4989,6247.85
677,Beauty Item 77,Beauty,Vista,2497,3089.69
678,Beauty Item 78,Beauty,UrbanX,4314,5518.16
679,Beauty Item 79,Beauty,Nimbus,1210,1546.1
680,Beauty Item 80,Beauty,Prime,585,748.54
681,Beauty Item 81,Beauty,Aura,1187,1465.92
682,Beauty Item 82,Beauty,Nimbus,2127,2692.12
683,Beauty Item 83,Beauty,Vista,4109,5048.03
684,Beauty Item 84,Beauty,UrbanX,3493,4340.09
685,Beauty Item 85,Beauty,Vista,862,1072.48
686,Beauty Item 86,Beauty,Everest,3123,3895.26
687,Beauty Item 87,Beauty,UrbanX,2781,3489.93
688,Beauty Item 88,Beauty,Aura,3855,4849.94
689,Beauty Item 89,Beauty,Nimbus,618,783.46
690,Beauty Item 90,Beauty,Apex,1884,2407.92
691,Beauty Item 91,Beauty,Vista,4152,5132.34
692,Beauty Item 92,Beauty,Prime,2866,3590.64
693,Beauty Item 93,Beauty,Aura,4737,6021.42
694,Beauty Item 94,Beauty,Everest,496,606.49
695,Beauty Item 95,Beauty,Prime,233,286.0
696,Beauty Item 96,Beauty,Nimbus,3715,4634.06
697,Beauty Item 97,Beauty,Prime,1757,2248.51
698,Beauty Item 98,Beauty,Vista,2572,3162.37
699,Beauty Item 99,Beauty,Vista,864,1088.01
700,Beauty Item 100,Beauty,Prime,775,962.79
701,Beauty Item 101,Beauty,Vista,524,651.74
702,Beauty Item 102,Beauty,UrbanX,2018,2513.93
703,Beauty Item 103,Beauty,Everest,879,1072.44
704,Beauty Item 104,Beauty,Apex,738,906.24
705,Beauty Item 105,Beauty,Nova,4355,5490.78
706,Beauty Item 106,Beauty,UrbanX,166,209.45
707,Beauty Item 107,Beauty,Everest,3559,4490.18
708,Beauty Item 108,Beauty,UrbanX,680,838.94
709,Beauty Item 109,Beauty,Aura,939,1151.39
710,Beauty Item 110,Beauty,Prime,2551,3133.21
711,Beauty Item 111,Beauty,Nova,1270,1554.61
712,Beauty Item 112,Beauty,Apex,1444,1799.81
713,Beauty Item 113,Beauty,Everest,1340,1708.76
714,Beauty Item 114,Beauty,UrbanX,1879,2302.15
715,Beauty Item 115,Beauty,Nimbus,1246,1576.37
716,Beauty Item 116,Beauty,Aura,2979,3806.55
717,Beauty Item 117,Beauty,UrbanX,1245,1537.41
718,Beauty Item 118,Beauty,Vista,2132,2671.83
719,Beauty Item 119,Beauty,Vista,319,405.41
720,Beauty Item 120,Beauty,Apex,1783,2230.65
721,Beauty Item 121,Beauty,Nova,3309,4095.66
722,Beauty Item 122,Beauty,UrbanX,2060,2574.37
723,Beauty Item 123,Beauty,UrbanX,2074,2592.45
724,Beauty Item 124,Beauty,Nova,4427,5637.0
725,Beauty Item 125,Beauty,Prime,3058,3902.12
726,Beauty Item 126,Beauty,Nimbus,3268,4155.75
727,Beauty Item 127,Beauty,Prime,3093,3874.85
728,Beauty Item 128,Beauty,UrbanX,3958,5055.42
729,Beauty Item 129,Beauty,Nova,236,296.24
730,Beauty Item 130,Beauty,Nova,2247,2770.43
731,Beauty Item 131,Beauty,Nimbus,3360,4201.33
732,Beauty Item 132,Beauty,UrbanX,3569,4504.47
733,Beauty Item 133,Beauty,Prime,4495,5628.91
734,Beauty Item 134,Beauty,UrbanX,2373,2906.96
735,Beauty Item 135,Beauty,Prime,4288,5468.3
736,Beauty Item 136,Beauty,UrbanX,4494,5570.78
737,Beauty Item 137,Beauty,Apex,2640,3331.47
738,Beauty Item 138,Beauty,Nimbus,574,708.7
739,Beauty Item 139,Beauty,Nova,1050,1309.56
740,Beauty Item 140,Beauty,Prime,2633,3317.49
741,Beauty Item 141,Beauty,Prime,1078,1315.98
742,Beauty Item 142,Beauty,Aura,192,236.13
743,Beauty Item 143,Beauty,Vista,4384,5484.53
744,Beauty Item 144,Beauty,Vista,1467,1822.47
745,Beauty Item 145,Beauty,Nova,1067,1351.13
746,Beauty Item 146,Beauty,Vista,2844,3607.4
747,Beauty Item 147,Beauty,UrbanX,4391,5373.85
748,Beauty Item 148,Beauty,Aura,4164,5193.81
749,Beauty Item 149,Beauty,Prime,554,692.49
750,Beauty Item 150,Beauty,UrbanX,3112,3826.01
751,Appliances Item 1,Appliances,UrbanX,4801,5122.5
752,Appliances Item 2,Appliances,Nova,1971,2108.24
753,Appliances Item 3,Appliances,Nova,460,494.2
754,Appliances Item 4,Appliances,Aura,2103,2190.99
755,Appliances Item 5,Appliances,Prime,3237,3485.63
756,Appliances Item 6,Appliances,Nimbus,389,413.16
757,Appliances Item 7,Appliances,Nimbus,1939,2041.52
758,Appliances Item 8,Appliances,UrbanX,2720,2858.31
759,Appliances Item 9,Appliances,Nova,4782,5044.59
760,Appliances Item 10,Appliances,Nova,1569,1645.77
761,Appliances Item 11,Appliances,Everest,3384,3528.69
762,Appliances Item 12,Appliances,Vista,2412,2583.11
763,Appliances Item 13,Appliances,Everest,2781,2901.85
764,Appliances Item 14,Appliances,Vista,165,174.03
765,Appliances Item 15,Appliances,Apex,4718,5054.77
766,Appliances Item 16,Appliances,Everest,3900,4113.45
767,Appliances Item 17,Appliances,Apex,1700,1817.81
768,Appliances Item 18,Appliances,Nimbus,1333,1386.66
769,Appliances Item 19,Appliances,Aura,295,309.55
770,Appliances Item 20,Appliances,Nova,178,191.89
771,Appliances Item 21,Appliances,Vista,3182,3417.34
772,Appliances Item 22,Appliances,Apex,951,996.85
773,Appliances Item 23,Appliances,Nova,3539,3750.21
774,Appliances Item 24,Appliances,UrbanX,1266,1352.68
775,Appliances Item 25,Appliances,Nimbus,459,494.27
776,Appliances Item 26,Appliances,UrbanX,3151,3334.82
777,Appliances Item 27,Appliances,Prime,4857,5069.85
778,Appliances Item 28,Appliances,Nova,3330,3473.17
779,Appliances Item 29,Appliances,Prime,3663,3906.58
780,Appliances Item 30,Appliances,Aura,2039,2144.35
781,Appliances Item 31,Appliances,Aura,3319,3544.79
782,Appliances Item 32,Appliances,Apex,2705,2862.19
783,Appliances Item 33,Appliances,Prime,711,766.27
784,Appliances Item 34,Appliances,UrbanX,4889,5105.87
785,Appliances Item 35,Appliances,Aura,1446,1529.84
786,Appliances Item 36,Appliances,Aura,3430,3583.77
787,Appliances Item 37,Appliances,Everest,1800,1904.54
788,Appliances Item 38,Appliances,UrbanX,2270,2438.21
789,Appliances Item 39,Appliances,Vista,1391,1491.57
790,Appliances Item 40,Appliances,Aura,430,450.9
791,Appliances Item 41,Appliances,Apex,1315,1372.4
792,Appliances Item 42,Appliances,Nova,3014,3182.33
793,Appliances Item 43,Appliances,Prime,2548,2676.44
794,Appliances Item 44,Appliances,Everest,354,381.64
795,Appliances Item 45,Appliances,Apex,4654,4979.42
796,Appliances Item 46,Appliances,Prime,875,926.17
797,Appliances Item 47,Appliances,Apex,1094,1138.28
798,Appliances Item 48,Appliances,Nimbus,1170,1226.07
799,Appliances Item 49,Appliances,UrbanX,3149,3361.4
800,Appliances Item 50,Appliances,UrbanX,4870,5178.98
801,Appliances Item 51,Appliances,Apex,278,300.21
802,Appliances Item 52,Appliances,UrbanX,3732,4002.09
803,Appliances Item 53,Appliances,Everest,2816,2942.44
804,Appliances Item 54,Appliances,Nimbus,514,538.01
805,Appliances Item 55,Appliances,Nimbus,3335,3534.58
806,Appliances Item 56,Appliances,Apex,3595,3763.65
807,Appliances Item 57,Appliances,Everest,1633,1716.28
808,Appliances Item 58,Appliances,Apex,1317,1371.51
809,Appliances Item 59,Appliances,Everest,2517,2667.91
810,Appliances Item 60,Appliances,Nimbus,599,625.06
811,Appliances Item 61,Appliances,Apex,1224,1293.49
812,Appliances Item 62,Appliances,Nimbus,4553,4879.88
813,Appliances Item 63,Appliances,Everest,3041,3220.99
814,Appliances Item 64,Appliances,Aura,2918,3141.25
815,Appliances Item 65,Appliances,Nova,3281,3447.73
816,Appliances Item 66,Appliances,Nova,2712,2885.26
817,Appliances Item 67,Appliances,Everest,2401,2502.67
818,Appliances Item 68,Appliances,Apex,4437,4677.92
819,Appliances Item 69,Appliances,Apex,1407,1468.92
820,Appliances Item 70,Appliances,Nova,2283,2423.06
821,Appliances Item 71,Appliances,Nimbus,1897,2016.56
822,Appliances Item 72,Appliances,Prime,3006,3238.69
823,Appliances Item 73,Appliances,Aura,1542,1618.27
824,Appliances Item 74,Appliances,Nova,3039,3271.66
825,Appliances Item 75,Appliances,Prime,2980,3212.15
826,Appliances Item 76,Appliances,Everest,4712,5079.23
827,Appliances Item 77,Appliances,Everest,4541,4778.78
828,Appliances Item 78,Appliances,Apex,410,427.88
829,Appliances Item 79,Appliances,Everest,1892,1969.19
830,Appliances Item 80,Appliances,Apex,105,110.59
831,Appliances Item 81,Appliances,Prime,1168,1230.64
832,Appliances Item 82,Appliances,Prime,2750,2866.55
833,Appliances Item 83,Appliances,Prime,4905,5239.46
834,Appliances Item 84,Appliances,Aura,1008,1082.45
835,Appliances Item 85,Appliances,Nimbus,694,732.13
836,Appliances Item 86,Appliances,Vista,4900,5115.8
837,Appliances Item 87,Appliances,Prime,2742,2866.65
838,Appliances Item 88,Appliances,Everest,3678,3941.62
839,Appliances Item 89,Appliances,Aura,2699,2825.77
840,Appliances Item 90,Appliances,Prime,1928,2056.45
841,Appliances Item 91,Appliances,Vista,3199,3366.22
842,Appliances Item 92,Appliances,Nova,1143,1196.84
843,Appliances Item 93,Appliances,Nova,4792,5058.74
844,Appliances Item 94,Appliances,Apex,1591,1692.98
845,Appliances Item 95,Appliances,Everest,4732,4940.99
846,Appliances Item 96,Appliances,UrbanX,1252,1318.66
847,Appliances Item 97,Appliances,Aura,2049,2159.38
848,Appliances Item 98,Appliances,UrbanX,1475,1571.54
849,Appliances Item 99,Appliances,Vista,2850,3014.92
850,Appliances Item 100,Appliances,UrbanX,1817,1907.82
851,Appliances Item 101,Appliances,UrbanX,2971,3120.34
852,Appliances Item 102,Appliances,Everest,110,114.61
853,Appliances Item 103,Appliances,Nimbus,3537,3815.59
854,Appliances Item 104,Appliances,Aura,4139,4450.55
855,Appliances Item 105,Appliances,Everest,4573,4824.58
856,Appliances Item 106,Appliances,Apex,4835,5154.3
857,Appliances Item 107,Appliances,Nova,1432,1515.13
858,Appliances Item 108,Appliances,Vista,2515,2617.62
859,Appliances Item 109,Appliances,Prime,957,998.12
860,Appliances Item 110,Appliances,UrbanX,3175,3322.43
861,Appliances Item 111,Appliances,UrbanX,4581,4936.82
862,Appliances Item 112,Appliances,Everest,2868,3050.87
863,Appliances Item 113,Appliances,Prime,353,373.21
864,Appliances Item 114,Appliances,UrbanX,3656,3825.21
865,Appliances Item 115,Appliances,Apex,2812,2947.6
866,Appliances Item 116,Appliances,Vista,3452,3686.35
867,Appliances Item 117,Appliances,UrbanX,2406,2530.86
868,Appliances Item 118,Appliances,Everest,506,534.19
869,Appliances Item 119,Appliances,Nova,1358,1415.28
870,Appliances Item 120,Appliances,Everest,3602,3758.71
871,Appliances Item 121,Appliances,Apex,1735,1811.13
872,Appliances Item 122,Appliances,UrbanX,1499,1597.23
873,Appliances Item 123,Appliances,Vista,3979,4272.45
874,Appliances Item 124,Appliances,Vista,3356,3553.46
875,Appliances Item 125,Appliances,Nimbus,846,901.56
876,Appliances Item 126,Appliances,Nimbus,1614,1702.51
877,Appliances Item 127,Appliances,Nova,3126,3274.37
878,Appliances Item 128,Appliances,Vista,2256,2385.92
879,Appliances Item 129,Appliances,Nova,1953,2096.51
880,Appliances Item 130,Appliances,UrbanX,1338,1431.78
881,Appliances Item 131,Appliances,Nimbus,802,855.51
882,Appliances Item 132,Appliances,Nova,4931,5173.11
883,Appliances Item 133,Appliances,Nimbus,3271,3508.92
884,Appliances Item 134,Appliances,Everest,4486,4788.73
885,Appliances Item 135,Appliances,Everest,4791,5151.6
886,Appliances Item 136,Appliances,Nova,2548,2657.97
887,Appliances Item 137,Appliances,Prime,4213,4477.78
888,Appliances Item 138,Appliances,Everest,1085,1169.6
889,Appliances Item 139,Appliances,Prime,1516,1634.19
890,Appliances Item 140,Appliances,Prime,1835,1967.74
891,Appliances Item 141,Appliances,Nimbus,449,474.56
892,Appliances Item 142,Appliances,Prime,1754,1894.13
893,Appliances Item 143,Appliances,UrbanX,4974,5224.27
894,Appliances Item 144,Appliances,Nimbus,812,857.09
895,Appliances Item 145,Appliances,Vista,4622,4867.17
896,Appliances Item 146,Appliances,Nova,4357,4611.13
897,Appliances Item 147,Appliances,Nimbus,4913,5212.21
898,Appliances Item 148,Appliances,Prime,1021,1078.77
899,Appliances Item 149,Appliances,UrbanX,4741,5042.14
900,Appliances Item 150,Appliances,UrbanX,965,1025.32
901,Sports Item 1,Sports,Aura,2443,2869.79
902,Sports Item 2,Sports,Everest,3466,3987.86
903,Sports Item 3,Sports,Nova,4786,5572.62
904,Sports Item 4,Sports,Prime,1510,1738.04
905,Sports Item 5,Sports,Aura,3390,3869.86
906,Sports Item 6,Sports,Everest,2046,2336.47
907,Sports Item 7,Sports,Nova,2300,2704.53
908,Sports Item 8,Sports,Vista,2867,3362.12
909,Sports Item 9,Sports,Everest,2647,3047.26
910,Sports Item 10,Sports,Apex,904,1065.73
911,Sports Item 11,Sports,Everest,1200,1382.42
912,Sports Item 12,Sports,Nimbus,2728,3139.32
913,Sports Item 13,Sports,Apex,831,953.59
914,Sports Item 14,Sports,Aura,3435,4017.71
915,Sports Item 15,Sports,Prime,560,649.94
916,Sports Item 16,Sports,Nimbus,637,734.11
917,Sports Item 17,Sports,Nova,1211,1418.35
918,Sports Item 18,Sports,Apex,1523,1747.96
919,Sports Item 19,Sports,Everest,572,657.79
920,Sports Item 20,Sports,Apex,514,604.83
921,Sports Item 21,Sports,Everest,2344,2706.7
922,Sports Item 22,Sports,UrbanX,4237,4897.45
923,Sports Item 23,Sports,Everest,350,402.39
924,Sports Item 24,Sports,Everest,4966,5749.85
925,Sports Item 25,Sports,Aura,4907,5702.2
926,Sports Item 26,Sports,Vista,1439,1688.68
927,Sports Item 27,Sports,Nimbus,840,967.18
928,Sports Item 28,Sports,Apex,506,580.14
929,Sports Item 29,Sports,Apex,1913,2230.36
930,Sports Item 30,Sports,Nova,2304,2686.61
931,Sports Item 31,Sports,Prime,172,199.34
932,Sports Item 32,Sports,Nova,1518,1767.02
933,Sports Item 33,Sports,Vista,1933,2223.13
934,Sports Item 34,Sports,Nimbus,2355,2724.62
935,Sports Item 35,Sports,Apex,2956,3424.11
936,Sports Item 36,Sports,Nimbus,3923,4519.63
937,Sports Item 37,Sports,Aura,4888,5592.32
938,Sports Item 38,Sports,Vista,4699,5478.53
939,Sports Item 39,Sports,Everest,2545,2970.97
940,Sports Item 40,Sports,Vista,622,717.45
941,Sports Item 41,Sports,Vista,2763,3245.03
942,Sports Item 42,Sports,Apex,2547,2922.77
943,Sports Item 43,Sports,Nimbus,565,662.3
944,Sports Item 44,Sports,Nova,2718,3172.53
945,Sports Item 45,Sports,Vista,4174,4924.9
946,Sports Item 46,Sports,Nova,3528,4079.02
947,Sports Item 47,Sports,Apex,4876,5696.74
948,Sports Item 48,Sports,Apex,2911,3403.14
949,Sports Item 49,Sports,Everest,4479,5220.42
950,Sports Item 50,Sports,Prime,3036,3522.65
951,Sports Item 51,Sports,UrbanX,4673,5361.08
952,Sports Item 52,Sports,Vista,3956,4530.09
953,Sports Item 53,Sports,Prime,4679,5476.85
954,Sports Item 54,Sports,Apex,2849,3322.44
955,Sports Item 55,Sports,Vista,3010,3458.29
956,Sports Item 56,Sports,Aura,3544,4151.88
957,Sports Item 57,Sports,Vista,3144,3616.93
958,Sports Item 58,Sports,Everest,3899,4577.62
959,Sports Item 59,Sports,UrbanX,539,633.14
960,Sports Item 60,Sports,UrbanX,3968,4664.69
961,Sports Item 61,Sports,Nimbus,3226,3746.01
962,Sports Item 62,Sports,Prime,542,636.76
963,Sports Item 63,Sports,Aura,1225,1445.13
964,Sports Item 64,Sports,Everest,3452,4071.59
965,Sports Item 65,Sports,Prime,1273,1467.33
966,Sports Item 66,Sports,Prime,762,883.54
967,Sports Item 67,Sports,Nova,2667,3108.07
968,Sports Item 68,Sports,Prime,3803,4377.03
969,Sports Item 69,Sports,Everest,4820,5642.19
970,Sports Item 70,Sports,Nimbus,821,940.19
971,Sports Item 71,Sports,Everest,3617,4181.74
972,Sports Item 72,Sports,Apex,3240,3694.21
973,Sports Item 73,Sports,Aura,3156,3717.78
974,Sports Item 74,Sports,Nova,4450,5106.92
975,Sports Item 75,Sports,Aura,2138,2456.67
976,Sports Item 76,Sports,Nimbus,2656,3041.54
977,Sports Item 77,Sports,Prime,4223,4913.66
978,Sports Item 78,Sports,Vista,634,743.65
979,Sports Item 79,Sports,Aura,2482,2874.74
980,Sports Item 80,Sports,Prime,3652,4293.0
981,Sports Item 81,Sports,Everest,2907,3429.81
982,Sports Item 82,Sports,Prime,3042,3559.15
983,Sports Item 83,Sports,Apex,3404,3883.16
984,Sports Item 84,Sports,Nova,1174,1348.28
985,Sports Item 85,Sports,UrbanX,4930,5719.71
986,Sports Item 86,Sports,Nova,3103,3625.68
987,Sports Item 87,Sports,Vista,3173,3728.47
988,Sports Item 88,Sports,Nova,4480,5218.87
989,Sports Item 89,Sports,Nova,985,1148.65
990,Sports Item 90,Sports,Nimbus,495,577.96
991,Sports Item 91,Sports,Vista,3739,4319.33
992,Sports Item 92,Sports,Apex,3986,4655.95
993,Sports Item 93,Sports,UrbanX,176,202.76
994,Sports Item 94,Sports,Prime,4362,5019.79
995,Sports Item 95,Sports,UrbanX,3531,4142.66
996,Sports Item 96,Sports,UrbanX,4290,5013.94
997,Sports Item 97,Sports,UrbanX,2415,2764.11
